company_id,company_name
2183,"HALL & LUDLAM, PLLC"
2184,"SCHRIER, TOLIN AND WAGMAN, LLC"
2185,"ADMIN RECOVERY, LLC"
2186,ESSENTIAL RETRIEVAL GROUP
2187,PRESTON CLARK & QUINN
2188,HF HOLDINGS
2189,"EQUIDATA, INC."
2190,WHITE JACOBS & ASSOCIATES
2191,FINANCE OF AMERICA MORTGAGE LLC
2192,"AUTOMATIC DATA PROCESSING, INC."
2193,"INTERNAL CHECK SYSTEMS, LLC"
2194,"FINANCE SYSTEM OF TOLEDO, INC."
2195,"BIERER LAW GROUP, P.A."
2196,ASSURED FINANCIAL LLC
2197,"STERN RECOVERY SERVICES, INC."
2198,SUMMIT FINANCIAL CORP.
2199,HAC HOLDING INC.
2200,"UNION ADJUSTMENT COMPANY, INC."
2201,"AFFILIATED COLLECTION SERVICES, LLC"
2202,"GCFS, INC."
2203,MNET FINANCIAL INC
2204,"MOORE LEGAL GROUP, LLC"
2205,AMERICAN RECOVERY SERVICE INCORPORATED
2206,WATERSTONE MORTGAGE CORPORATION
2207,"CAC SERVICES, INC."
2208,"GREENBERG, GRANT & RICHARDS INC."
2209,"AVID ACCEPTANCE, LLC"
2210,"THE LUEDER LAW FIRM, LLC"
2211,RENASANT CORPORATION
2212,"GLASSER AND GLASSER, PLC"
2213,"BIG CITY FINANCE, LLLP"
2214,EXTO INC.
2215,"UNITED RESOURCE SYSTEMS, INC"
2216,"GREAT WESTERN BANCORP, INC."
2217,TOTAL FINANCE AC LLC
2218,"B9, INC."
2219,RJM ACQUISITION LLC
2220,UBER TECHNOLOGIES INC.
2221,"IMPERIAL CREDIT SYSTEMS, INC."
2222,"ALBERT E. ACUNA, P.A."
2223,VIRGINIA HOUSING DEVELOPMENT AUTHORITY
2224,TCAR INC
2225,"TAYLOR LAW, PLLC"
2226,"CASH LINK USA, LLC"
2227,GRANITE BAY ACCEPTANCE INC.
2228,FOREMAN FINANCIAL INC.
2229,"JFQ LENDING, LLC"
2230,"SIMPSON LAW FIRM, P.A."
2231,THE ALIGNED COMPANY DBA EXTRA
2232,"GLASS MOUNTAIN CAPITAL, LLC"
2233,P&L ACQUISITIONS LLC
2234,HORIZON FINANCIAL MANAGEMENT
2235,ACCESS RECEIVABLES OF NC INC.
2236,"OGDEN HOLDINGS, LLC"
2237,FALLS COLLECTION SERVICE INC.
2238,HUGHES FINANCE
2239,"FIRST METROPOLITAN FINANCIAL SERVICES, INC."
2240,"JDJ INVESTMENTS, INC."
2241,RIVER HEIGHTS CAPITAL LLC
2242,"JONATHAN C. FRANK & ASSOCIATES, LLC"
2243,TRANSCONTINENTAL CREDIT & COLLECTION CORP
2244,VERISCREEN INC.
2245,AMERICAN CREDIT FINANCIAL
2246,"G&P ENTERPRISES, LLC"
2247,KAITER ENTERPRISES INC.
2248,"LPI, INC."
2249,"MSW CAPITAL, LLC"
2250,"CAPITAL FOR CHANGE, INC."
2251,"PROHEALTH CARE, INC"
2252,"GLOBAL PAYMENTS CHECK SERVICES, INC."
2253,"APPLE FINANCIAL HOLDINGS, INC."
2254,TRINITY REVERSE MORTGAGE
2255,COLLECTIONS UNLIMITED OF TEXAS INC
2256,"BASTION CONSUMER FUNDING I, LLC"
2257,"NCS, INC"
2258,MEZCAL CORPORATION
2259,"CREDIT COUNSEL, INC."
2260,CLEARLINE LOANS LLC
2261,"AUGUST REAL ESTATE INVESTMENTS, LLC"
2262,"KIRSCHBAUM, NANNEY, KEENAN & GRIFFIN, P.A."
2263,PACIFIC RETRIEVAL LLC
2264,NORTHTOWN CAPITAL SERVICES GROUP LLC
2265,HOMESERVICES OF IOWA
2266,TITANIUM FUNDS
2267,"THE LAW OFFICES OF FREDERIC I. WEINBERG & ASSOCIATES, P.C."
2268,OLD REPUBLIC NATIONAL TITLE HOLDING CO.
2269,"CIR, LAW OFFICES"
2270,"SPECIALIZED COLLECTION SYSTEMS, INC."
2271,"HAMMERMAN & HULTGREN, P.C."
2272,PRANCER CAPITAL CORP
2273,SIGNATURE BANK (NY)
2274,"INTERNAL CREDIT SYSTEMS, INC"
2275,"GENERAL INFORMATION SERVICES, INC"
2276,TELERECOVERY CORPORATION
2277,"ON-SITE MANAGER, INC."
2278,RELIANT FINANCIAL CORPORATION
2279,LOAN TO LEARN
2280,"LENDING FORCE, LLC"
2281,"MLB RESIDENTIAL LENDING, LLC"
2282,RUOFF MORTGAGE
2283,"COHEN & COHEN LAW, LLC"
2284,TEXAN CREDIT CORPORATION
2285,NATIONAL MANAGEMENT RECOVERY CORP. (NMRC)
2286,"SOUTHSTATE BANK, N.A. - 520 GERVAIS STREET BRANCH"
2287,"INVESTIGATIVE CONCEPTS, INC."
2288,POST LAKE LENDING INC.
2289,"ROCK CREEK CAPITAL, LLC"
2290,CREDIMATICO LLC
2291,GRECO FINANCIAL SERVICES CORP.
2292,"DEBOIS, INC."
2293,"CLAYTON AUTOS, INC"
2294,U DRIVE ACCEPTANCE CORPORATION
2295,"SUPERIOR HOLDINGS, LLC"
2296,"DEALER FUNDING, LLC"
2297,"SERVICE BUREAU, INC."
2298,"RUTLEDGE LAW FIRM, P.C"
2299,SOUTH CAROLINA STATE HOUSING FINANCE AND DEVELOPMENT AUTHORITY
2300,"OUT TECH, INC."
2301,"NPAS, INC."
2302,RECOVERY MANAGEMENT SOLUTIONS LLC
2303,"BRITE FINANCIAL SERVICES, INC."
2304,MNS & ASSOCIATES LLC
2305,"PREFERRED COLLECTION AND MANAGEMENT, INC."
2306,"SELECT FINANCIAL SERVICES, INC."
2307,TFC CREDIT CORPORATION OF CALIFORNIA
2308,"UNITED COLLECTION SERVICE, INC (FL)"
2309,PRIME CHOICE FUNDING INC.
2310,LAW OFFICE OF STEVEN A. BOOSKA
2311,"CORDOBA LEGAL GROUP, PLLC."
2312,"CONTINENTAL CENTRAL CREDIT, INC."
2313,"HEALTHCARE MANAGEMENT, LLC"
2314,JAMES B. NUTTER & COMPANY
2315,"FIRST CASH FINANCIAL SERVICES, INC."
2316,LEADER ONE FINANCIAL CORPORATION
2317,"MIDWEST SERVICE BUREAU, INC."
2318,"MAURY COBB, ATTORNEY AT LAW, LLC"
2319,"NEW HAMPSHIRE NORTHEAST CREDIT SERVICES, INC."
2320,"ROBINSON, REAGAN AND YOUNG PLLC"
2321,NJ LENDERS CORP
2322,CITY SELECT AUTO SALES
2323,ALVAMAR FINANCIAL
2324,WESTERN PORTFOLIO ASSETS
2325,"GIORDANO, DELCOLLO, WERB & GAGNE, LLC"
2326,"WORLDWIDE PROCESSING GROUP, LLC"
2327,VERTICAL SCREEN
2328,"CENTER STREET FINANCE, LP DBA CSF SERVICING"
2329,"NEU MONEY, INC."
2330,"WALWICK, INC"
2331,"AMERICAN CYCLE FINANCE, INC."
2332,"DIAZ & ASSOCIATES, INC."
2333,"CLASP GROUP, INC."
2334,"MILLER INVESTMENT GROUP, INC DBA AUTONOW"
2335,ECON CREDIT LP
2336,"PROFESSIONAL CHOICE RECOVERY, INC."
2337,"TITAN RECEIVABLES, INC."
2338,"THOMASON LAW FIRM, LLC"
2339,VIAMERICAS CORPORATION
2340,SELECT RESOURCE GROUP
2341,"ACTION REVENUE RECOVERY, LLC"
2342,"FRIEDMAN & ASSOCIATES, LLC"
2343,"NAV TECHNOLOGIES, INC."
2344,"PROBER & RAPHAEL, A LAW CORPORATION"
2345,GLACIER BANCORP INC.
2346,"MICHIGAN MUTUAL, INC."
2347,"GOLDBERG & PERETTI, LLC"
2348,"LAW OFFICE OF JAMES R. VAUGHAN, P.C."
2349,UNITED CREDIT EDUCATION SERVICES
2350,SAMUEL WHITAKER & ASSOCIATES LLC
2351,"ALPINE CREDIT, INC"
2352,C2 FINANCIAL CORPORATION
2353,"CONSOLIDATED CREDIT SOLUTIONS, INC."
2354,THE MINACS GROUP (USA) INC.
2355,"MONEY NOW- HATTIESBURG, INC."
2356,NIAGARA CENTRAL REVENUE
2357,ADVANTAGE FINANCE LLC
2358,"NEW CENTURY FINANCIAL SERVICES, INC."
2359,FIRST CONTINENTAL MORTGAGE LTD
2360,WIN-WIN LLC
2361,"PINTOR PARTNERS, LP"
2362,THE CFM GROUP
2363,"HEALTHCARE FINANCIAL SERVICES, LLC"
2364,COMPLETE PROFESSIONAL RECOVERY LLC
2365,CRED TECHNOLOGIES DBA CRED.AI
2366,"INTERSTATE RECOVERY SERVICE, INC."
2367,"PHOENIX HEALTH CARE MANAGEMENT SERVICES, INC."
2368,GREATER SUBURBAN ACCEPTANCE CORPORATION
2369,FINANCE OF AMERICA HOLDINGS LLC
2370,LOWCOUNTRY CREDIT INC.
2371,REGIONAL PROCESSING SERVICES
2372,"COMMERCIAL CREDIT, INC."
2373,"PINEBROOK HOLDINGS, LLC"
2374,"DELTA MANAGEMENT ASSOCIATES, INC."
2375,UBS BANK USA
2376,SOP PIONEER PARTNERS LP
2377,"3RD GENERATION, INC."
2378,UNITED MORTGAGE LENDING LLC
2379,ASSIGNED CREDIT SOLUTIONS
2380,EATON GROUP ATTORNEYS LLC
2381,DEBT MANAGEMENT PARTNERS LLC
2382,GLOBAL SOLUTION BIZ LLC.
2383,"LAMONT, HANLEY & ASSOCIATES, INC."
2384,HGREG.COM
2385,"HARVEST CREDIT MANAGEMENT VII, LLC"
2386,EASYKNOCK
2387,WAKPAMNI LAKE COMMUNITY CORPORATION
2388,"UNIQUE MANAGEMENT SERVICES, INC"
2389,WRIGHT & LERCH ATTORNEYS AT LAW
2390,GENERAL COLLECTION CO.
2391,LAKELAND WEST CAPITAL LLC
2392,TOWNE MORTGAGE COMPANY
2393,AMERICAN STUDENT ASSISTANCE
2394,"MID-MINNESOTA MANAGEMENT SERVICES, INC."
2395,"MCKELLAR & ASSOCIATES GROUP, INC."
2396,THRIVE NATIONAL CORPORATION
2397,ANGEL OAK HOME LOANS LLC
2398,HARRIS BEACH PLLC
2399,"FIRST AMERICAN SOLUTIONS, LLC"
2400,SOUTHWEST COLLECTION SERVICES INC.
2401,"CREDIT RESOLUTIONS, LLC"
2402,"COLLECTION ASSOCIATES, LTD."
2403,MEADOWBROOK FINANCIAL MORTGAGE BANKERS CORP.
2404,"NCD FINANCIAL, LLC"
2405,"HOMEPACE, INC."
2406,AMERICAN PACIFIC MORTGAGE
2407,"OPES ADVISORS, INC."
2408,TOLEDO FINANCE CORPORATION
2409,"AUBREY THRASHER, LLC"
2410,NATIONAL HOME BUYER’S ALLIANCE
2411,"SIRY INC., DBA SIRY AUTO GROUP"
2412,"1803 CAPITAL, LLC"
2413,"PROFESSIONAL SYSTEMS OF MANKATO, INC."
2414,"RECEIVABLES MANAGEMENT GROUP, INC. (MN)"
2415,"AAS DEBT RECOVERY, INC."
2416,"RIVERVIEW LAW OFFICE, PLLC"
2417,SENEX SERVICES CORP.
2418,ARGON CREDIT
2419,"FLEXPATH CAPITAL, INC"
2420,ACXIOM CORP.
2421,"MEYER & NJUS, P.A."
2422,"FREE DEBT USA, INC"
2423,"SOFTGATE SYSTEMS, INC."
2424,BONDED ADJUSTMENT COMPANY
2425,"SOUTHERN CREDIT ADJUSTERS, INC."
2426,"MILLER, STARK, KLEIN AND ASSOCIATES"
2427,"ALLIANCE CREDIT COUNSELING, INC."
2428,HALLMARK HOME MORTGAGE LLC
2429,MYCRD
2430,"GUIDANCE RESIDENTIAL, LLC"
2431,"GFS, INC."
2432,"PROSPECT MORTGAGE, LLC"
2433,ACCOUNTS RECEIVABLE SERVICES
2434,EUSTIS MORTGAGE CORPORATION
2435,"SKO BRENNER AMERICAN, INC."
2436,"TODD, BREMER & LAWSON, INC."
2437,"MACDOWELL & ASSOCIATES, LTD."
2438,INTEGRA AUTO CAPITAL
2439,"LINEAR TITLE & CLOSING, LTD"
2440,DIAMOND FUNDING CORPORATION
2441,BUBBA HILL AUTO PLAZA INC
2442,EVERGREEN FINANCIAL SERVICES INC.
2443,SOUTHEAST MORTGAGE OF GA INC
2444,"NCP HOLDINGS, L.P."
2445,THE HAMILTON LAW ASSOCIATION
2446,"PIONEER CREDIT COMPANY, INC"
2447,LHM FINANCIAL
2448,"LOAN SCIENCE, LLC"
2449,SOUTHWEST STAGE FUNDING
2450,SOUTHWEST MEDIATION SERVICE
2451,"VERISTONE MORTGAGE, LLC"
2452,AGENCY OF CREDIT CONTROL
2453,ALACRITY COLLECTIONS CORPORATION
2454,FINANCIAL NETWORK RECOVERY INC
2455,MIDDLE GEORGIA MANAGEMENT SERVICES
2456,"THE GROGAN LAW GROUP, LLC"
2457,"BCA FINANCIAL SERVICES, INC."
2458,"SERVICING SOLUTIONS, LLC"
2459,"UNITED ONE RESOURCES, INC."
2460,"EASY FINANCE, LLC"
2461,RICHLAND BUREAU OF CREDITS MEDICAL SERVICE BUREAU INC.
2462,"CREDIT BUREAU OF MARIANNA, INC"
2463,"SOUTHWESTERN INVESTORS GROUP, LLC"
2464,SOUTH GATE FINANCIAL LLC
2465,"UNITED RECOVERY GROUP, LLC (CLOSED)"
2466,ABSOLUTE COLLECTIONS CORP.
2467,"VNU GROUP, LLC"
2468,"HEALTHCARE RECEIVABLES GROUP, INC."
2469,"MIRAND RESPONSE SYSTEMS, INC."
2470,ENRAMEX INC
2471,ABSOLUTE INVESTMENT GROUP
2472,LENDING SOLUTIONS MORTGAGE/ LSI MORTGAGE
2473,"SERVISFIRST BANCSHARES, INC."
2474,"SPECIAL FINANCING COMPANY, LLC"
2475,AUTOMOBILE ACCEPTANCE CORPORATION
2476,"RICHARD D. LONDON & ASSOCIATES, P.C."
2477,"ACCEPTANCE SOLUTIONS GROUP, INC"
2478,NORTHWEST COLLECTORS INC.
2479,"MERCHANTS AND PROFESSIONAL BUREAU, INC."
2480,CITY NATIONAL BANK
2481,"HEAVNER, BEYERS & MIHLAR LLC"
2482,"INSIKT, INC."
2483,CALCON MUTUAL MORTGAGE LLC DBA ONETRUST HOME LOANS
2484,"CHEK CASH, INC."
2485,"COASTAL CREDIT, LLC"
2486,ADR ARBITRATION SERVICES (CLOSED)
2487,A-L FINANCIAL CORP
2488,PREMIER HOLDINGS
2489,FINMAX SMART CAPITAL LLC
2490,EARM LLC
2491,"INTERCONTINENTAL EXCHANGE, INC."
2492,"LAW OFFICE OF BRETT M. BORLAND, P.C."
2493,"REVENUE COLLECTION BUREAU, INC."
2494,"SF-ALP, LLC"
2495,STERLING HOME LOANS INC
2496,K A P S & CO (USA) LLC
2497,"SMS FINANCIAL, LLC"
2498,"SERVICE 1ST MORTGAGE, INC."
2499,BRYANT BRYANT & ASSOCIATES LLC
2500,"AMERICAN CAPITAL ENTERPRISES, INC."
2501,"WYNDHAM CAPITAL MORTGAGE, INC."
2502,PREFERRED FINANICAL SERVICES CORPORATION
2503,CHRISTUS HEALTH
2504,LAW OFFICES OF TIMOTHY M. SULLIVAN
2505,"GLOBAL ASSET AGENCY, INC."
2506,MEDIATION RECOVERY CENTER
2507,"NATIONAL ACCOUNT SERVICES, INC."
2508,STUDENT LOAN FINANCE CORPORATION
2509,VERMONT STUDENT ASSISTANCE CORPORATION
2510,"CONSUMER CREDIT COUNSELING FOUNDATION, INC."
2511,"BAYSHORE MORTGAGE FUNDING, LLC"
2512,YES ONLINE INC
2513,PAYMENT RESOLUTION SERVICES
2514,"KOMYATTE & CASBON, P.C."
2515,TCF FINANCIAL CORPORATION
2516,"A & O RECOVERY SOLUTIONS, LLC"
2517,ATLANTIC DISCOUNT CORPORATION DBA ATLANTIC FINANCIAL SERVICES
2518,"TRUE LINK FINANCIAL, INC."
2519,STEWARD FINANCIAL SERVICES LLC
2520,"APOTHAKER & ASSOCIATES, PC"
2521,"ALPINE MORTGAGE SERVICES, LLC"
2522,ORION TITLE & ESCROW LLC
2523,"CHILD SUPPORT RECOVERY SERVICES, INC."
2524,"LOAN SOUTH FINANCE & TAX SERVICE OF TROY, LLC"
2525,"GRAGIL ASSOCIATES, INC."
2526,"GO CAPITAL HOLDINGS, LLC"
2527,UNITED GUARANTY CORPORATION
2528,"UNITED WE COLLECT, INC."
2529,EF CORPORATE HOLDINGS LLC
2530,"SERVION, INC."
2531,"STALLINGS FINANCIAL GROUP, INC."
2532,EMBASSY LOANS
2533,"TJC MORTGAGE, INC."
2534,ALPHA MIDCO INC
2535,"BUTLER, BUTLER & ROWSE-OBERLE, P.L.L.C."
2536,"WEINSTEIN, KARP & ASSOCIATES, INC."
2537,"GLOBAL PORTFOLIO RECOVERY, LLC"
2538,"SATURN SYSTEMS, INC"
2539,"CLUNK HOOSE CO., LPA"
2540,"KINGSTON FINANCIAL, LLC"
2541,"ARENA INVESTORS, LP"
2542,"A.C.S. COMPANIES, INC. I"
2543,GARRISON INVESTMENT GROUP
2544,"BRELVIS CONSULTING, LLC"
2545,"STATE BANKSHARES, INC."
2546,"NORTHWEST TRUSTEE SERVICES, INC."
2547,"CREDITORS' PROTECTION SERVICE, INC."
2548,"VINCI LAW OFFICE, LLC"
2549,WORTH FINANCE CORPORATION
2550,"RN FINANCIAL, LLC"
2551,GENERAL ACCEPTANCE LLC
2552,CAMINO FINANCIAL INC.
2553,"SESSOMS & ROGERS, P.A."
2554,REGIONAL RECOVERY SERVICES
2555,PATRICK SCANLON P.A.
2556,"SARASOTA CCM, INC."
2557,CREDIT BUREAU OF SAN LUIS OBISPO & SANTA BARBARA COUNTIES
2558,"GORDON & WONG LAW GROUP, P.C."
2559,"MUNICIPAL COLLECTIONS SERVICES, INC."
2560,"CARS ACQUISITION, LLC"
2561,"MJ ALTMAN COMPANIES, INC."
2562,"TAYLOR MORRISON HOME FUNDING, INC."
2563,"GREENPATH, INC."
2564,CONSUMER ASSET MANAGEMENT (TEXAS)
2565,"CLARITY DEBT RESOLUTION, INC"
2566,"CARFINANCE CAPITAL LLC, IRVINE, CA BRANCH"
2567,FIG TECH INC.
2568,NATIONWIDE ACCEPTANCE LLC
2569,"CALIVER BEACH MORTGAGE, LLC"
2570,"PHELAN HALLINAN & JONES, LLC"
2571,"KEYSTONE LENDING ALLIANCE, LLC"
2572,COLLECTION PROFESSIONALS INC (ILLINOIS)
2573,LOAN SERVICING GROUP
2574,LAW OFFICES OF GOLDSMITH & HULL A.P.C.
2575,"UNITED DEBT COUNSELORS, LLC"
2576,CALIFORNIA ACCOUNTS SERVICE
2577,GENWORTH FINANCIAL INC.
2578,XTREME PRODUCTS LLC
2579,"LENDKEY TECHNOLOGIES, INC."
2580,CALLOAN CORP
2581,CENTRAL VALLEY RECEIVABLES
2582,"FINANCIAL FREEDOM MORTGAGE, LLC"
2583,BCO CONSULTING SERVICES
2584,"MCCARTHY & HOLTHUS, LLP"
2585,"MIKKI S. YITZCHAKI, P.C."
2586,"ROBERTS LAW, LLC"
2587,VETERANS RELIEF SERVICES LLC
2588,"TROTT LAW, P.C."
2589,"INTERSTATE CREDIT & COLLECTION, INC."
2590,"WAMM SALES, LLC D/B/A AUTO SIMPLE"
2591,"FELDMAN & STERN, LLC"
2592,"COASTAL FINANCIAL SOLUTIONS, LLC"
2593,"CHACON AUTOS, LTD."
2594,"SECURED RESOLUTIONS, LLC"
2595,"LINE FINANCIAL, PBC"
2596,"RELIABLE CREDIT ASSOCIATION, INC."
2597,SMITH DEBNAM NARRON DRAKE SAINTSING & MYERS LLP
2598,"ADVENT FINANCIAL SYSTEMS, LLC"
2599,"DOWNEAST CAPITAL, INC."
2600,"VITAL SOLUTIONS, INC."
2601,"SPERO SOLUTIONS, INC."
2602,OK FINANCE GROUP INC
2603,FORTRESS UNIVERSITY INC.
2604,MERIDIAN FINANCIAL SOLUTIONS INC
2605,"MID CONTINENT CREDIT SERVICES, INC"
2606,"NATIONAL DEBT HOLDINGS, LLC"
2607,LAW OFFICES OF GARY H. KREPPEL P.C.
2608,"GUARDIAN CAPITAL MANAGEMENT HAWAII, LLC"
2609,AMERICAN EQUITY MORTGAGE
2610,CENTRAL COLLECTION CORPORATION
2611,SNOW AND SAUERTEIG LLP
2612,U.S. AUTO SALES INC.
2613,"SHAPIRO, DICARO & BARAK, LLC"
2614,"COMMERCIAL INDUSTRIES SERVICES COMPANY, INC."
2615,ROQUEMORE HOLDINGS LLC
2616,FUTURE FINANCE COMPANY
2617,"PACIFIC PREMIER BANCORP, INC."
2618,BUCKEYE FINANCIAL SERVICES OF ALLIANCE INC.
2619,"NOVAD MANAGEMENT CONSULTING, LLC"
2620,"WILLIAMS -WILLIAMS COMMERCIAL COLLECTIONS, INC"
2621,"ADELANTE, INC"
2622,CATHAY BANK
2623,"INNOVATIVE FUNDING SERVICES, L.L.C."
2624,CEX.IO CORP.
2625,"NORWICH COMMERCIAL GROUP, INC."
2626,SMARTCREDIT LLC
2627,2233 PARADISE ROAD LLC
2628,"RAGAN & RAGAN, P.C."
2629,CREDIBLE LABS INC.
2630,LIBERTY DEBT RELIEF LLC
2631,OCEANFIRST FINANCIAL CORP.
2632,CADILLAC ACCOUNTS RECEIVABLE MANAGEMENT
2633,COURTESY FINANCE LLC
2634,"A.L. BABBS AND ASSOCIATES, LLC"
2635,"TENAGLIA & HUNT, PA"
2636,FRIC HOLDING CORPORATION
2637,"AMERICAN BANCSHARES MORTGAGE, LLC"
2638,COGNITION FINANCIAL CORPORATION
2639,FRANKLIN LOAN CORPORATION
2640,NATIONAL CHECK RESOLUTION INC.
2641,"WELCOME FINANCE COMPANY, INC"
2642,"HOLLINS & MCVAY, P.A."
2643,"ZEBIT, INC."
2644,EDCO BRIDGE
2645,"MIDWEST LOAN SERVICES, INC."
2646,"HOOD & STACY, P.A."
2647,"CMD INVESTMENT GROUP, INC."
2648,ON Q FINANCIAL
2649,APG FINANCIAL INC
2650,"CLICK N' CLOSE, INC."
2651,MAGNUM ASSOCIATION SERVICES
2652,"DIRECT MORTGAGE, CORP."
2653,"HARBOUR PORTFOLIO ADVISORS, LLC"
2654,"BCI FINANCIAL GROUP, INC."
2655,ACCURATE FINANCIAL SERVICES
2656,ADVANCED PORTFOLIO GROUP LLC
2657,"GRANITE CREDITORS SERVICE, INC."
2658,CIRCLE INTERNET FINANCIAL
2659,"NATIONAL ASSET MORTGAGE, LLC"
2660,"S&N DEBT SOLUTIONS, LLC"
2661,DOAN SOLUTIONS
2662,"ZARZAUR AND SCHWARTZ, PC"
2663,CHEADLE LAW FIRM
2664,CREDIT SERVICES OF MICHIGAN
2665,PLAC GUARANTEE
2666,"CREDIT SERVICES, INC."
2667,FRADKIN & WEBER PA
2668,VANDYK MORTGAGE CORPORATION
2669,MID-ISLAND MORTGAGE CORP.
2670,ASTRA BUSINESS SERVICES
2671,PAUL MICHAEL MARKETING SERVICE
2672,NETWORK CAPITAL FUNDING CORP
2673,BEAR CLAW LENDING DBA LUCENT CASH
2674,"H. KENT HOLLINS, ATTORNEY AT LAW, P.A"
2675,LOAN CABIN INC.
2676,"FIRST TEXAS AUTO CREDIT, INC."
2677,WHITESTONE FINANCIAL HOLDINGS LLC
2678,"EISENBURG,WHITMAN AND ASSOCIATES"
2679,BUSINESS CREDIT MANAGEMENT ASSOCIATES
2680,"VERITAS FUNDING, LLC"
2681,NORTHEAST COLLECTION BUREAU
2682,"MIDSTATE COLLECTION SOLUTIONS, INC."
2683,STEEL LENDING GROUP LLC
2684,UNITY ASSET MANAGEMENT
2685,"LOANFLIGHT LENDING, LLC"
2686,"REIMER, ARNOVITZ, CHERNEK &JEFFREY CO., LPA"
2687,CFS2 INC.
2688,OKX INC.
2689,PAYDAY AMERICA INC.
2690,HAMPTON & HAMPTON COLLECTIONS LLC
2691,THE COLLECTION ANALYST INCORPORATED
2692,YALE MORTGAGE CORPORATION
2693,"CHECK CITY PARTNERSHIP, LLC"
2694,FIRST CHOICE ASSETS LLC.
2695,"THE GREEN LAW FIRM, PC"
2696,"DRIVER HOLDINGS, LLC"
2697,INTERCOASTAL MORTGAGE LLC
2698,CREDIT BUREAU CENTRAL INC (MS)
2699,"SHM HOLDINGS, LLC"
2700,"WESTERN CONTROL SERVICES, INC."
2701,CBV COLLECTION SERVICES LTD.
2702,AMERICAN FINANCIAL MORTGAGE COMPANY
2703,"ACQUIRED ASSETS, LTD."
2704,MINTEX INC.
2705,"REVSOLVE, INC."
2706,ZENITH FINANCIAL NETWORK INC
2707,CONSOLIDATION CAPITAL
2708,LIGHTHOUSE FINANCE SOLUTIONS LLC
2709,BOC LLC
2710,CERTIFIED RECOVERY INC
2711,"DANCO FINANCIAL SERVICES, LLC"
2712,RANGE VIEW MANAGEMENT LLC
2713,"HOMETOWN LENDERS, LLC"
2714,SCOTT KRONER PLC
2715,"AMCAP INVESTMENTS, LLC"
2716,LOGAN FINANCE CORPORATION
2717,"SINGLETARY & THRASH-JACKSON, P.A."
2718,"AVANTUS, LLC"
2719,STARMARK FINANCIAL LLC
2720,QUALL CARDOT LLP
2721,"LAW OFFICES OF BILL MALONE, JR."
2722,ST.JOHN COBB INC
2723,RED TARGET LLC
2724,FIRST MORTGAGE CORPORATION
2725,"PREMIA MORTGAGE, LLC"
2726,"NEIGHBORHOOD AUTOS, LLC"
2727,"FARRELL HOLDINGS, LLC"
2728,"JOSEPH M. TOBIN, PC"
2729,"TSAROUHIS LAW GROUP, LLC"
2730,"PRIORITY 1 LENDING, LLC"
2731,RMA CREDIT ASSOCIATION
2732,ROBINSON & ASSOCIATES
2733,LEXINGTON CAPITAL HOLDINGS LTD
2734,FORTHRIGHT FUNDING CORPORATION
2735,"LIBERTY FINANCE CO., INC."
2736,CREDITOR ADVOCATES INC
2737,"JORMANDY, LLC"
2738,"PINNACLE FINANCIAL GROUP, INC."
2739,"FINFIT HOLDING CO, LLC"
2740,RMK FINANCIAL CORP
2741,AUTO CREDIT OF SOUTHERN ILINOIS
2742,COMMONWEALTH HEALTH CORPORATION
2743,SIERRA CREDIT CORP
2744,ALLIANCE COLLECTION SERVICE
2745,TAN OAK FINANCIAL
2746,"THOMAS F. FARRELL, P.C."
2747,STATE FINANCE COMPANY
2748,"ACCREDITED COLLECTION SERVICE, INC."
2749,COMMUNITY REINVESTMENT FUND
2750,SFMC L.P.
2751,INDEPENDENT SAVINGS PLAN CO.
2752,ABSOLUTE HOME MORTGAGE CORPORATION
2753,"PROFESSIONAL CREDIT ANALYSTS OF MN, INC."
2754,"RECOVCO MORTGAGE MANAGEMENT, LLC"
2755,HOME AMERICAN MORTGAGE CORP
2756,"FOCUSED RECOVERY SOLUTIONS, INC."
2757,LEIF TECHNOLOGIES INC.
2758,HANS CAPITAL GROUP DBA H&L AUTOMOTIVE FINANCIAL SERVICES
2759,PATHFINDER CREDIT SERVICES
2760,"INDUSTRIAL AND COMMERCIAL BANK OF CHINA (USA), NATIONAL ASSOCIATION"
2761,"CREDIT ASSOCIATES OF MAUI, LTD"
2762,PENNSYLVANIA HOUSING FINANCE AGENCY
2763,"BIRCHWOOD CREDIT SERVICES, INC."
2764,CREDICO. INC
2765,"VANGUARD FINANCIAL SERVICES, INC."
2766,"RATCHFORD LAW GROUP, P.C."
2767,BAIRD HOME CORPORATION
2768,"PROG HOLDINGS, INC."
2769,"RANDOLPH, BOYD, CHERRY AND VAUGHAN"
2770,"UNIVERSAL CREDIT SERVICES, INC"
2771,PENNIE MGMT LLC
2772,"MILLENNIAL HOME LENDING, INC"
2773,L.B.GRAY LLC A DEBT COLLECTION AGENCY
2774,"LIMA ONE CAPITAL, LLC"
2775,COLLECTION BUREAU OF WALLA WALLA
2776,ACCOUNTS INTERCHANGE GROUP LLC
2777,"DYNAMIC COLLECTORS, INCORPORATED"
2778,DCN HOLDINGS INC.
2779,OCEANSIDE MORTGAGE COMPANY
2780,HAWES KLEIN LLC
2781,FORTIFI FUNDING III LLC
2782,CAP MANAGEMENT COMPANY
2783,NICKEL CITY GROUP LLC
2784,"KELSTING GROUP, INC."
2785,BUSINESS & PROFESSIONAL COLLECTION SERVICE INC
